epoch,step,recon_loss,lr
2,299,0.005489451996982097,0.00019999322323499734
2,309,0.005296826700214297,0.00019999252504917516
2,319,0.005078927695285528,0.00019999179264030417
2,329,0.004915906500536949,0.000199991026008635
2,339,0.0047718721209093935,0.00019999022515443003
2,349,0.004615539091173559,0.00019998939007796334
2,359,0.004544970754068345,0.00019998852077952075
2,369,0.0043705160846002405,0.0001999876172593998
2,379,0.004226962989196181,0.00019998667951790977
2,389,0.004153854446485639,0.00019998570755537157
2,399,0.004034050862537697,0.00019998470137211786
2,409,0.003907885792432353,0.00019998366096849303
2,419,0.0038262097514234483,0.00019998258634485312
2,429,0.0037251307046972217,0.00019998147750156597
2,439,0.0036342617007903756,0.00019998033443901098
2,449,0.0035492303548380734,0.00019997915715757952
2,459,0.003427864605328068,0.0001999779456576744
2,469,0.00337747861049138,0.00019997669993971037
2,479,0.003343188506551087,0.00019997542000411373
2,489,0.0032406214566435667,0.00019997410585132256
2,499,0.0031929419550579038,0.00019997275748178658
2,509,0.0030956969887483863,0.00019997137489596737
2,519,0.0030551012780051677,0.00019996995809433811
2,529,0.002975056442664936,0.00019996850707738368
2,538,0.002943348838016391,0.0001999671719084319
2,validation,0.00282873392988665,0.0001999671719084319
3,548,0.002923857333371416,0.0001999656558837375
3,558,0.00287058413377963,0.00019996410564519042
3,568,0.0027894582541193812,0.0001999625211933212
3,578,0.002741191745735705,0.00019996090252867213
3,588,0.0027649896743241697,0.00019995924965179724
3,598,0.0027130313916131858,0.0001999575625632622
3,608,0.002603835379704833,0.00019995584126364447
3,618,0.0025961666309740395,0.00019995408575353314
3,628,0.0025270660407841206,0.00019995229603352906
3,638,0.002463253156747669,0.00019995047210424478
3,648,0.002447209774982184,0.00019994861396630453
3,658,0.002411700354423374,0.00019994672162034424
3,668,0.002408739394741133,0.00019994479506701163
3,678,0.0023371788731310515,0.00019994283430696606
3,688,0.0023045502253808076,0.0001999408393408786
3,698,0.0022871060587931424,0.000199938810169432
3,708,0.002303844998823479,0.00019993674679332085
3,718,0.0022197132231667636,0.00019993464921325127
3,728,0.002194059285102412,0.0001999325174299412
3,738,0.0021674143499694765,0.0001999303514441203
3,748,0.002128755213925615,0.00019992815125652986
3,758,0.0021052615367807446,0.00019992591686792286
3,768,0.002064473036443815,0.0001999236482790641
3,778,0.002061843822593801,0.00019992134549073
3,788,0.00202927989885211,0.0001999190085037087
3,798,0.0020188501744996755,0.00019991663731879994
3,807,0.0020176960873262337,0.00019991447401385886
3,validation,0.0018976355174508614,0.00019991447401385886
4,817,0.001961161944200285,0.0001999120378552097
4,827,0.0019524437113432212,0.0001999095675010589
4,837,0.0019435844849795105,0.00019990706295225195
4,847,0.001929671104880981,0.00019990452420964608
4,857,0.0019130647880956529,0.00019990195127411023
4,867,0.0018857879273127764,0.00019989934414652494
4,877,0.0018622775241965428,0.00019989670282778257
4,887,0.0018249192769872024,0.00019989402731878715
4,897,0.0018148702598409726,0.00019989131762045427
4,907,0.0017897217039717361,0.0001998885737337114
4,917,0.0018033624830422923,0.00019988579565949767
4,927,0.0017363003775244577,0.0001998829833987639
4,937,0.0017325336288195104,0.0001998801369524725
4,947,0.0017420727119315416,0.00019987725632159784
4,957,0.0016870556806679814,0.00019987434150712572
4,967,0.001706205029040575,0.00019987139251005388
4,977,0.0016821363591589034,0.0001998684093313915
4,987,0.001646685169544071,0.00019986539197215962
4,997,0.0016790727619081737,0.00019986234043339093
4,1007,0.0016257350187515842,0.0001998592547161299
4,1017,0.001614128553774208,0.00019985613482143263
4,1027,0.001616279094014317,0.00019985298075036683
4,1037,0.001612752309301868,0.00019984979250401208
4,1047,0.0015862759522860868,0.00019984657008345963
4,1057,0.001562735639163293,0.0001998433134898123
4,1067,0.0015121183067094536,0.0001998400227241846
4,1076,0.001545691093067742,0.00019983703181900727
4,validation,0.0014529095929808533,0.00019983703181900727
5,1086,0.0015194611914921552,0.00019983367612972971
5,1096,0.00149103628937155,0.00019983028627177033
5,1106,0.0014627864060457795,0.00019982686224628927
5,1116,0.0014580689050490037,0.00019982340405445853
5,1126,0.0014563174481736496,0.00019981991169746154
5,1136,0.0014836762857157737,0.00019981638517649369
5,1146,0.0014555841218680144,0.00019981282449276202
5,1156,0.0014428271679207683,0.00019980922964748504
5,1166,0.001414016430499032,0.0001998056006418933
5,1176,0.0013932860660133882,0.00019980193747722863
5,1186,0.0013942619902081788,0.00019979824015474489
5,1196,0.001400229608407244,0.00019979450867570748
5,1206,0.0014214676019037144,0.00019979074304139356
5,1216,0.0013427325320662933,0.00019978694325309185
5,1226,0.001383531466126442,0.00019978310931210302
5,1236,0.0013426953577436508,0.0001997792412197391
5,1246,0.0013216667342931033,0.00019977533897732393
5,1256,0.001302214016322978,0.0001997714025861933
5,1266,0.0013299153302796184,0.0001997674320476943
5,1276,0.0013096591021167113,0.00019976342736318598
5,1286,0.0013225466827861965,0.00019975938853403883
5,1296,0.001291094918269664,0.00019975531556163523
5,1306,0.0012926772848004474,0.00019975120844736914
5,1316,0.0012769199151080103,0.0001997470671926463
5,1326,0.001251436604070477,0.00019974289179888402
5,1336,0.0012568648846354336,0.00019973868226751143
5,1345,0.0012428266830587138,0.0001997348645028098
5,validation,0.00117192844239374,0.0001997348645028098
6,1355,0.0012679162377025933,0.00019973059011395647
6,1365,0.001246681224438362,0.00019972628159170314
6,1375,0.0012010804697638378,0.00019972193893752428
6,1385,0.0012064431357430294,0.00019971756215290636
6,1395,0.0012050013698171823,0.00019971315123934737
6,1405,0.0011979311500908806,0.00019970870619835692
6,1415,0.0012012114457320422,0.00019970422703145634
6,1425,0.0011666447797324508,0.00019969971374017865
6,1435,0.0011720920738298446,0.00019969516632606856
6,1445,0.001173134837881662,0.0001996905847906825
6,1455,0.0011632015579380096,0.00019968596913558844
6,1465,0.0011564562417333947,0.00019968131936236625
6,1475,0.0011377597315004096,0.0001996766354726072
6,1485,0.001156308123609051,0.00019967191746791442
6,1495,0.0011497255240101368,0.0001996671653499027
6,1505,0.0011182457412360234,0.00019966237912019848
6,1515,0.0011154259904287756,0.0001996575587804398
6,1525,0.0011069282772950828,0.00019965270433227656
6,1535,0.0011248844035435467,0.00019964781577737014
6,1545,0.0011118769005406647,0.00019964289311739377
6,1555,0.0010799291456351056,0.00019963793635403222
6,1565,0.001128224944113754,0.00019963294548898196
6,1575,0.0010670951043721287,0.0001996279205239511
6,1585,0.0010759399825474249,0.0001996228614606596
6,1595,0.0010725719766924158,0.0001996177683008388
6,1605,0.0010646558046573775,0.0001996126410462319
6,1614,0.0010678674799338398,0.0001996079973674937
6,validation,0.0009817268135241019,0.0001996079973674937
7,1624,0.0010479633754584938,0.0001996028053376375
7,1634,0.0010385082874563522,0.00019959757921811643
7,1644,0.0010270214392221534,0.00019959231901071914
7,1654,0.001049570069881156,0.00019958702471724595
7,1664,0.0010316801097360441,0.00019958169633950887
7,1674,0.0010357647988712415,0.00019957633387933155
7,1684,0.0010145477484911681,0.0001995709373385493
7,1694,0.0010310152007150463,0.0001995655067190092
7,1704,0.0010113502547028476,0.00019956004202256985
7,1714,0.0010078647974296473,0.00019955454325110164
7,1724,0.0009896513467538169,0.00019954901040648645
7,1734,0.000995529888314195,0.00019954344349061806
7,1744,0.0010415475684567355,0.00019953784250540166
7,1754,0.0010037218948127703,0.00019953220745275437
7,1764,0.000990711741906125,0.0001995265383346047
7,1774,0.0009773398443940094,0.0001995208351528929
7,1784,0.0009776195598533378,0.000199515097909571
7,1794,0.0009659231363912113,0.00019950932660660258
7,1804,0.0009467698022490366,0.00019950352124596294
7,1814,0.0009526634938083589,0.000199497681829639
7,1824,0.0009908126536174676,0.00019949180835962933
7,1834,0.0009697585497633554,0.00019948590083794418
7,1844,0.0009562566163367591,0.00019947995926660535
7,1854,0.0009361165764858014,0.00019947398364764644
7,1864,0.000916659808717668,0.0001994679739831126
7,1874,0.0009305302010034211,0.00019946193027506077
7,1883,0.0009484140270312007,0.00019945646183231556
7,validation,0.0008563848215346344,0.00019945646183231556
8,1893,0.0009178436201182195,0.00019945035344728774
8,1903,0.0009052008696016855,0.00019944421102477254
8,1913,0.0009523800647002645,0.00019943803456687228
8,1923,0.0009080651696422137,0.00019943182407570096
8,1933,0.0008916133476304821,0.0001994255795533841
8,1943,0.0008930371826863847,0.00019941930100205902
8,1953,0.0008926050475565716,0.00019941298842387448
8,1963,0.000920775270787999,0.00019940664182099103
8,1973,0.0008930430136388168,0.0001994002611955808
8,1983,0.0008772416054853237,0.0001993938465498277
8,1993,0.0009053553512785584,0.00019938739788592707
8,2003,0.0008654335222672671,0.00019938091520608602
