epoch,step,recon_loss,lr
1,10,0.7919373825192452,1.99e-06
1,20,0.6239270463585853,2.979999999999999e-06
1,30,0.4303440786898136,3.969999999999997e-06
1,40,0.2688979711383581,4.959999999999997e-06
1,50,0.16085443496704102,5.9499999999999955e-06
1,60,0.10333643127232789,6.939999999999995e-06
1,70,0.07278543822467327,7.929999999999997e-06
1,80,0.05501833409070969,8.919999999999998e-06
1,90,0.04450142392888665,9.909999999999998e-06
1,100,0.03755953535437584,1.09e-05
1,110,0.03294401527382434,1.189e-05
1,120,0.028489387594163418,1.2879999999999999e-05
1,130,0.02482758397236466,1.3869999999999998e-05
1,140,0.022195136081427334,1.4859999999999995e-05
1,150,0.019539715116843583,1.584999999999999e-05
1,160,0.017217138269916176,1.6839999999999988e-05
1,170,0.01522928976919502,1.782999999999998e-05
1,180,0.01344032441265881,1.881999999999997e-05
1,190,0.011902102106250822,1.9809999999999968e-05
1,200,0.01066328815650195,2.079999999999996e-05
1,210,0.009663173253647982,2.1789999999999966e-05
1,220,0.008679601829499006,2.2779999999999955e-05
1,230,0.00789881901582703,2.3769999999999954e-05
1,240,0.007399575936142356,2.475999999999995e-05
1,250,0.006966319377534091,2.574999999999994e-05
1,260,0.006388334336224944,2.6739999999999954e-05
1,270,0.0059755497495643795,2.7729999999999953e-05
1,280,0.0056100721471011635,2.8719999999999945e-05
1,290,0.005247645860072225,2.9709999999999944e-05
1,300,0.005046689033042639,3.069999999999995e-05
1,310,0.004723910172469915,3.168999999999995e-05
1,320,0.004436669766437262,3.2679999999999945e-05
1,330,0.00415807863464579,3.366999999999993e-05
1,340,0.004053642193321138,3.465999999999992e-05
1,350,0.003884920536074787,3.564999999999992e-05
1,360,0.0036417793249711398,3.663999999999992e-05
1,370,0.0035474251431878655,3.762999999999991e-05
1,380,0.0034288227325305343,3.861999999999992e-05
1,390,0.003258298267610371,3.96099999999999e-05
1,400,0.0030660969845484943,4.059999999999989e-05
1,410,0.0029460045334417377,4.158999999999987e-05
1,420,0.0028510039323009547,4.257999999999986e-05
1,430,0.0027240087569225576,4.3569999999999856e-05
1,440,0.002625826169969514,4.455999999999986e-05
1,450,0.002710087946616113,4.5549999999999874e-05
1,460,0.0025909892749041317,4.6539999999999856e-05
1,470,0.0024045798287261277,4.752999999999985e-05
1,480,0.0022948234109207988,4.8519999999999854e-05
1,490,0.00232014546636492,4.950999999999984e-05
1,500,0.0021975193289108575,5.049999999999985e-05
1,510,0.0021362988074542953,5.1489999999999854e-05
1,520,0.0020047399448230863,5.247999999999983e-05
1,530,0.0020202909770887347,5.346999999999982e-05
1,validation,0.0018672009104384894,5.346999999999982e-05
2,540,0.0018997583392774686,5.4459999999999814e-05
2,550,0.001848792619421147,5.54499999999998e-05
2,560,0.0018900364026194437,5.6439999999999805e-05
2,570,0.001767088274937123,5.74299999999998e-05
2,580,0.0017671484209131451,5.84199999999998e-05
2,590,0.0016701996617484837,5.9409999999999806e-05
2,600,0.001731680947705172,6.03999999999998e-05
2,610,0.001821423217188567,6.138999999999978e-05
2,620,0.001768669849843718,6.237999999999978e-05
2,630,0.0016515157767571509,6.336999999999978e-05
2,640,0.0016683497990015895,6.435999999999977e-05
2,650,0.0014987191621912642,6.534999999999977e-05
2,660,0.0014972013566875832,6.633999999999977e-05
2,670,0.001489491353277117,6.732999999999978e-05
2,680,0.0014449087670072912,6.831999999999975e-05
2,690,0.001349948879214935,6.930999999999973e-05
2,700,0.0013226566166849808,7.029999999999973e-05
2,710,0.0013047441258095206,7.128999999999973e-05
2,720,0.001305023825261742,7.22799999999997e-05
2,730,0.0013110143278026952,7.326999999999968e-05
2,740,0.0012784479797119275,7.42599999999997e-05
2,750,0.0012499430595198646,7.524999999999969e-05
2,760,0.0012111909221857787,7.623999999999966e-05
2,770,0.001180277392268181,7.722999999999969e-05
