epoch,step,recon_loss,lr
1,10,0.88303994089365,3.8000000000000017e-06
1,20,0.8820781037211418,5.600000000000002e-06
1,30,0.8765127927064895,7.400000000000004e-06
1,40,0.8671680450439453,9.200000000000003e-06
1,50,0.8586831405758857,1.1000000000000003e-05
1,60,0.846219652891159,1.2800000000000003e-05
1,67,0.8352669775485994,1.4060000000000004e-05
1,validation,0.8225082010030746,1.4060000000000004e-05
2,77,0.8235551625490188,1.5860000000000004e-05
2,87,0.8075667172670364,1.766000000000001e-05
2,97,0.7889000684022903,1.9460000000000014e-05
2,107,0.7285170629620551,0.00019999986330190926
2,117,0.5382423020899296,0.00019999919376114
2,127,0.390774504840374,0.00019999796627361049
2,134,0.3010935197983469,0.0001999967750575601
2,validation,0.20018939375877381,0.0001999967750575601
3,144,0.23957325890660286,0.00019999459907792344
3,154,0.18900755904614924,0.0001999918651771628
3,164,0.1530741434544325,0.000199988573370532
3,174,0.12752882223576306,0.00019998472367639764
3,184,0.10829276237636805,0.00019998031611623924
3,194,0.09320887364447117,0.00019997535071464872
3,201,0.08304664944963797,0.00019997154303259406
3,validation,0.07535893060266971,0.00019997154303259406
4,211,0.07500147055834532,0.00019996562936581763
4,221,0.0669102905318141,0.00019995915793955406
4,231,0.06038035126402974,0.00019995212878991077
4,241,0.05509702479466796,0.00019994454195610694
4,251,0.05069143185392022,0.00019993639748047345
4,261,0.046892947237938645,0.00019992769540845245
4,268,0.044060900275196345,0.00019992127221406258
4,validation,0.04240728486329317,0.00019992127221406258
5,278,0.04163711573928595,0.00019991162234127863
5,288,0.039181139413267375,0.0001999014150103405
5,298,0.03693331591784954,0.00019989065027819992
5,308,0.035084455739706755,0.00019987932820491903
5,318,0.033337504696100945,0.00019986744885366935
5,328,0.0318461999297142,0.00019985501229073194
5,335,0.030695309529879262,0.000199845975192755
5,validation,0.030068155936896802,0.000199845975192755
6,345,0.02963120359927416,0.0001998325915308631
6,355,0.028476297901943323,0.0001998186508517703
6,365,0.027421450801193716,0.00019980415323325883
6,375,0.026465263497084376,0.00019978909875621837
6,385,0.025529553974047305,0.0001997734875046455
6,395,0.024685931578278544,0.00019975731956564346
6,402,0.024032411564673697,0.00019974567082750393
6,validation,0.023660380207002164,0.00019974567082750393
7,412,0.023397561302408575,0.00019972855672856533
7,422,0.022697925753891467,0.00019971088619288933
7,432,0.02200761241838336,0.00019969265931906902
7,442,0.021415297919884328,0.00019967387620880138
7,452,0.020812536170706154,0.00019965453696688698
7,462,0.02028150982223451,0.0001996346417012293
7,469,0.019828718887375935,0.00019962038424046086
7,validation,0.01957521867007017,0.00019962038424046086
8,479,0.019415067275986075,0.00019959954399085937
8,489,0.01895345947705209,0.00019957814802434867
8,499,0.01851753885857761,0.0001995561964603078
8,509,0.018108237721025947,0.0001995336894212159
8,519,0.017692242842167617,0.00019951062703265116
8,529,0.017332412116229535,0.00019948700942329055
8,536,0.017006822063454562,0.00019947014681080563
8,validation,0.016807429771870375,0.00019947014681080563
9,546,0.0167160221375525,0.00019944558563017356
9,556,0.01637506587430835,0.00019942046959164499
9,566,0.016070022666826844,0.00019939479883535508
9,576,0.015768671385012565,0.00019936857350453412
9,586,0.015478768572211267,0.0001993417937455067
9,596,0.015185102773830296,0.00019931445970769088
9,603,0.014945953585473555,0.00019929499616688594
9,validation,0.014783442812040448,0.00019929499616688594
10,613,0.014713866985403,0.00019926672020679728
10,623,0.014465846517123283,0.00019923789038679392
10,633,0.014219388598576188,0.00019920850686773217
10,643,0.013974905665963887,0.0001991785698135578
10,653,0.013747404073365032,0.00019914807939130496
10,663,0.013520756713114679,0.00019911703577109535
10,670,0.013333950291520784,0.00019909497617679343
10,validation,0.013188724778592587,0.00019909497617679343
11,680,0.01314068790525198,0.0001990629925192226
11,690,0.012952353968285025,0.0001990304561384384
11,700,0.01274827343877405,0.00019899736721597783
11,710,0.012548277247697115,0.00019896372593646093
11,720,0.012372129946015775,0.0001989295324875896
11,730,0.012173947575502098,0.0001988947870601468
11,737,0.012020733839433109,0.00019887013693737648
11,validation,0.011902534449473024,0.00019887013693737648
12,747,0.01187498311046511,0.0001988344535929252
