epoch,step,recon_loss,total_loss,comit_loss,diver_loss,ortho_loss,codebook_usage,wv_recon,wv_comit,wv_ortho,wv_diver,lr
1,390,0.041694290935993195,0.05449415650218725,0.05119946226477623,0.0,0.0,0.0,0.25106683373451233,0.1572345495223999,0.2958492934703827,0.2958492934703827,0.00015600004399999966
1,400,0.02019607648253441,0.03267146274447441,0.04990154504776001,0.0,0.0,0.0,0.25039708614349365,0.1577933132648468,0.2959047853946686,0.2959047853946686,0.00016000003999999964
1,410,0.020591719076037407,0.0327814556658268,0.04875894635915756,0.0,0.0,0.0,0.24946559965610504,0.1583501547574997,0.29609212279319763,0.29609212279319763,0.00016400003599999964
1,420,0.026951231062412262,0.03882882185280323,0.04751036316156387,0.0,0.0,0.0,0.24690791964530945,0.1594809591770172,0.29680556058883667,0.29680556058883667,0.00016800003199999967
1,430,0.02056446298956871,0.032427397556602955,0.04745173826813698,0.0,0.0,0.0,0.24807415902614594,0.15978950262069702,0.2960681617259979,0.2960681617259979,0.00017200002799999962
1,440,0.019983066245913506,0.03144540451467037,0.045849353075027466,0.0,0.0,0.0,0.2527594566345215,0.15974989533424377,0.29374533891677856,0.29374533891677856,0.0001760000239999996
1,450,0.018643483519554138,0.029627125710248947,0.043934568762779236,0.0,0.0,0.0,0.25223809480667114,0.1610327959060669,0.293364554643631,0.293364554643631,0.0001800000199999996
1,460,0.021714532747864723,0.03318416140973568,0.045878514647483826,0.0,0.0,0.0,0.24704425036907196,0.16154931485652924,0.2957032024860382,0.2957032024860382,0.00018400001599999958
1,470,0.01679946854710579,0.027750849723815918,0.043805524706840515,0.0,0.0,0.0,0.24373747408390045,0.16158978641033173,0.2973363697528839,0.2973363697528839,0.0001880000119999996
1,480,0.01646307483315468,0.027057604864239693,0.04237812012434006,0.0,0.0,0.0,0.23756229877471924,0.16269969940185547,0.29986900091171265,0.29986900091171265,0.0001920000079999996
1,490,0.019429899752140045,0.029844189062714577,0.041657157242298126,0.0,0.0,0.0,0.22921279072761536,0.16393040120601654,0.30342841148376465,0.30342841148376465,0.00019600000399999968
1,500,0.031157705932855606,0.04171195067465305,0.04221697896718979,0.0,0.0,0.0,0.21414722502231598,0.16571122407913208,0.31007078289985657,0.31007078289985657,0.0002
1,510,0.016485266387462616,0.026802999898791313,0.04127093404531479,0.0,0.0,0.0,0.20860596001148224,0.16648545861244202,0.3124542832374573,0.3124542832374573,0.00019999999999585782
1,520,0.018590185791254044,0.02859548758715391,0.04002120718359947,0.0,0.0,0.0,0.20098793506622314,0.16755980253219604,0.3157261312007904,0.3157261312007904,0.00019999999998343129
1,530,0.015467125922441483,0.0252046100795269,0.038949936628341675,0.0,0.0,0.0,0.19429318606853485,0.16826142370700836,0.3187226951122284,0.3187226951122284,0.00019999999996272037
1,540,0.014597944915294647,0.024097966961562634,0.038000088185071945,0.0,0.0,0.0,0.19359391927719116,0.16800814867019653,0.31919896602630615,0.31919896602630615,0.00019999999993372514
1,550,0.020839162170886993,0.030622437596321106,0.03913310170173645,0.0,0.0,0.0,0.19660310447216034,0.16674816608428955,0.31832435727119446,0.31832435727119446,0.00019999999989644553
1,560,0.021173901855945587,0.030684854835271835,0.03804381191730499,0.0,0.0,0.0,0.18826289474964142,0.16798903048038483,0.32187405228614807,0.32187405228614807,0.00019999999985088153
1,570,0.024030093103647232,0.03356595057994127,0.03814342990517616,0.0,0.0,0.0,0.18076713383197784,0.16855067014694214,0.3253411054611206,0.3253411054611206,0.0001999999997970332
1,580,0.023085258901119232,0.032444316893815994,0.03743623197078705,0.0,0.0,0.0,0.17139968276023865,0.16934411227703094,0.3296281099319458,0.3296281099319458,0.00019999999973490052
1,590,0.015347485430538654,0.024871242232620716,0.03809502720832825,0.0,0.0,0.0,0.16830576956272125,0.16812022030353546,0.33178699016571045,0.33178699016571045,0.00019999999966448348
1,600,0.01863444410264492,0.02768613863736391,0.03620677813887596,0.0,0.0,0.0,0.1674012392759323,0.16780810058116913,0.3323953151702881,0.3323953151702881,0.0001999999995857821
1,610,0.02548946626484394,0.03466352540999651,0.036696236580610275,0.0,0.0,0.0,0.16202771663665771,0.16773037612438202,0.33512094616889954,0.33512094616889954,0.00019999999949879636
1,620,0.01419889833778143,0.023019397631287575,0.03528199717402458,0.0,0.0,0.0,0.168735533952713,0.16597150266170502,0.3326464891433716,0.3326464891433716,0.0001999999994035262
1,630,0.019226819276809692,0.028344307094812393,0.0364699512720108,0.0,0.0,0.0,0.16991811990737915,0.16440774500370026,0.3328370749950409,0.3328370749950409,0.00019999999929997173
1,640,0.01443361397832632,0.023025275208055973,0.03436664491891861,0.0,0.0,0.0,0.16818025708198547,0.1648089438676834,0.33350539207458496,0.33350539207458496,0.00019999999918813292
1,650,0.017878742888569832,0.026461074128746986,0.03432932496070862,0.0,0.0,0.0,0.16467812657356262,0.1645561009645462,0.335382878780365,0.335382878780365,0.00019999999906800974
1,660,0.013014860451221466,0.021545331925153732,0.034121885895729065,0.0,0.0,0.0,0.17690429091453552,0.161790132522583,0.33065280318260193,0.33065280318260193,0.00019999999893960223
1,670,0.013176266103982925,0.02153237909078598,0.03342445194721222,0.0,0.0,0.0,0.17376194894313812,0.16157078742980957,0.33233362436294556,0.33233362436294556,0.00019999999880291033
1,680,0.026290660724043846,0.03469454124569893,0.03361552208662033,0.0,0.0,0.0,0.16405469179153442,0.16321618854999542,0.3363645672798157,0.3363645672798157,0.0001999999986579341
1,690,0.02084358036518097,0.02917332388460636,0.03331897407770157,0.0,0.0,0.0,0.1560061126947403,0.16369904577732086,0.3401474058628082,0.3401474058628082,0.0001999999985046735
1,700,0.013976209796965122,0.022253090515732765,0.03310752287507057,0.0,0.0,0.0,0.15656812489032745,0.16256919503211975,0.3404313325881958,0.3404313325881958,0.0001999999983431285
1,710,0.012854569591581821,0.020839487202465534,0.03193967044353485,0.0,0.0,0.0,0.15476810932159424,0.16247175633907318,0.3413800597190857,0.3413800597190857,0.0001999999981732992
1,720,0.012662746012210846,0.020614790730178356,0.03180817887187004,0.0,0.0,0.0,0.1541338562965393,0.16197410225868225,0.3419460356235504,0.3419460356235504,0.0001999999979951855
1,730,0.013398714363574982,0.021530915051698685,0.03252880275249481,0.0,0.0,0.0,0.1657702922821045,0.1587543934583664,0.33773764967918396,0.33773764967918396,0.0001999999978087875
1,740,0.012984720058739185,0.02075925190001726,0.031098127365112305,0.0,0.0,0.0,0.1752851903438568,0.15673017501831055,0.3339923024177551,0.3339923024177551,0.0001999999976141051
1,750,0.021145416423678398,0.029007944278419018,0.03145011141896248,0.0,0.0,0.0,0.16504628956317902,0.1582200527191162,0.338366836309433,0.338366836309433,0.0001999999974111383
1,760,0.014024259522557259,0.022210380993783474,0.03274448588490486,0.0,0.0,0.0,0.16282494366168976,0.15674565732479095,0.34021469950675964,0.34021469950675964,0.0001999999971998872
1,770,0.012712765485048294,0.02041256707161665,0.030799206346273422,0.0,0.0,0.0,0.16069737076759338,0.1562773585319519,0.34151262044906616,0.34151262044906616,0.00019999999698035173
1,780,0.026029285043478012,0.0338558554649353,0.03130628168582916,0.0,0.0,0.0,0.14458076655864716,0.15862919390201569,0.3483950197696686,0.3483950197696686,0.00019999999675253193
1,790,0.012513470835983753,0.020161757245659828,0.0305931456387043,0.0,0.0,0.0,0.14283502101898193,0.1578013151884079,0.3496818244457245,0.3496818244457245,0.00019999999651642777
1,800,0.01684167981147766,0.02462700381875038,0.03114129602909088,0.0,0.0,0.0,0.14808841049671173,0.15572011470794678,0.34809574484825134,0.34809574484825134,0.00019999999627203925
1,810,0.023246396332979202,0.031132693402469158,0.031545188277959824,0.0,0.0,0.0,0.13687607645988464,0.1573210060596466,0.3529014587402344,0.3529014587402344,0.00019999999601936637
1,820,0.02209421433508396,0.029888007789850235,0.031175173819065094,0.0,0.0,0.0,0.126298189163208,0.15772289037704468,0.35798946022987366,0.35798946022987366,0.00019999999575840913
1,830,0.012085951864719391,0.01954843895509839,0.029849948361516,0.0,0.0,0.0,0.14102977514266968,0.15471051633358002,0.35212984681129456,0.35212984681129456,0.00019999999548916755
1,840,0.024251943454146385,0.03173983795568347,0.02995157800614834,0.0,0.0,0.0,0.12445046007633209,0.1567912995815277,0.3593791127204895,0.3593791127204895,0.00019999999521164158
1,850,0.011987010017037392,0.019425416365265846,0.02975362539291382,0.0,0.0,0.0,0.1291802078485489,0.1556163728237152,0.35760170221328735,0.35760170221328735,0.00019999999492583128
1,860,0.018594402819871902,0.026362447999417782,0.031072180718183517,0.0,0.0,0.0,0.13483689725399017,0.15379218757152557,0.35568544268608093,0.35568544268608093,0.00019999999463173659
1,870,0.011522100307047367,0.018906780518591404,0.029538720846176147,0.0,0.0,0.0,0.1468050479888916,0.15163840353488922,0.3507782816886902,0.3507782816886902,0.00019999999432935753
1,880,0.011785624548792839,0.01902156602591276,0.02894376590847969,0.0,0.0,0.0,0.14613665640354156,0.15118102729320526,0.3513411581516266,0.3513411581516266,0.00019999999401869417
1,890,0.01829170249402523,0.02564065996557474,0.029395829886198044,0.0,0.0,0.0,0.15459096431732178,0.14899210631847382,0.3482084572315216,0.3482084572315216,0.00019999999369974642
1,900,0.01343836635351181,0.020704164635390043,0.029063193127512932,0.0,0.0,0.0,0.15186242759227753,0.14896820485591888,0.3495846688747406,0.3495846688747406,0.0001999999933725143
1,910,0.020632050931453705,0.027934415265917778,0.029209457337856293,0.0,0.0,0.0,0.14872969686985016,0.1497216373682022,0.350774347782135,0.350774347782135,0.00019999999303699784
1,920,0.0111973462626338,0.018235875759273767,0.028154117986559868,0.0,0.0,0.0,0.14843985438346863,0.14970292150974274,0.3509286046028137,0.3509286046028137,0.00019999999269319703
1,930,0.013101097196340561,0.020600426010787487,0.029997315257787704,0.0,0.0,0.0,0.1463707536458969,0.14844055473804474,0.3525943458080292,0.3525943458080292,0.00019999999234111186
1,940,0.012086342088878155,0.019063154701143503,0.027907250449061394,0.0,0.0,0.0,0.1544659584760666,0.14715424180030823,0.3491899073123932,0.3491899073123932,0.00019999999198074233
1,950,0.013505429029464722,0.020516418386250734,0.02804395742714405,0.0,0.0,0.0,0.15195097029209137,0.14734041690826416,0.35035431385040283,0.35035431385040283,0.00019999999161208847
1,960,0.010921917855739594,0.017822248861193657,0.027601324021816254,0.0,0.0,0.0,0.16659125685691833,0.14501041173934937,0.34419915080070496,0.34419915080070496,0.00019999999123515024
1,970,0.015149982646107674,0.02204643515869975,0.02758581005036831,0.0,0.0,0.0,0.15975923836231232,0.14573463797569275,0.34725305438041687,0.34725305438041687,0.00019999999084992765
1,980,0.011061744764447212,0.01786539051681757,0.02721458300948143,0.0,0.0,0.0,0.1622210294008255,0.14654120802879333,0.34561887383461,0.34561887383461,0.00019999999045642073
1,990,0.016015857458114624,0.022748729214072227,0.026931487023830414,0.0,0.0,0.0,0.1560959666967392,0.14755210280418396,0.348175972700119,0.348175972700119,0.00019999999005462942
1,1000,0.011084123514592648,0.01790220756083727,0.027272336184978485,0.0,0.0,99.3621826171875,0.15865786373615265,0.14682915806770325,0.34725648164749146,0.34725648164749146,0.00019999998964455375
1,1010,0.010425337590277195,0.01711966749280691,0.026777319610118866,0.0,0.0,99.3621826171875,0.15797151625156403,0.1467536836862564,0.3476373851299286,0.3476373851299286,0.00019999998922619376
1,1020,0.027151301503181458,0.03402072563767433,0.027477696537971497,0.0,0.0,99.3621826171875,0.1398070901632309,0.14919686317443848,0.3554980158805847,0.3554980158805847,0.0001999999887995494
1,1030,0.015993811190128326,0.022870908491313457,0.027508389204740524,0.0,0.0,99.3621826171875,0.13169917464256287,0.14960166811943054,0.3593495786190033,0.3593495786190033,0.00019999998836462072
1,1040,0.03216230869293213,0.039270125795155764,0.02843126840889454,0.0,0.0,99.3621826171875,0.11336244642734528,0.1507684588432312,0.36793455481529236,0.36793455481529236,0.00019999998792140765
1,1050,0.019465545192360878,0.026348150800913572,0.027530422434210777,0.0,0.0,99.3621826171875,0.10376320779323578,0.1514793187379837,0.37237873673439026,0.37237873673439026,0.00019999998746991022
1,1060,0.018601765856146812,0.025411113165318966,0.027237389236688614,0.0,0.0,99.3621826171875,0.09391234070062637,0.1519717574119568,0.3770579397678375,0.3770579397678375,0.00019999998701012843
1,1070,0.012436378747224808,0.019225945696234703,0.02715826779603958,0.0,0.0,99.3621826171875,0.1101982519030571,0.14882919192314148,0.3704862892627716,0.3704862892627716,0.00019999998654206234
1,1080,0.013001134619116783,0.019798336550593376,0.027188807725906372,0.0,0.0,99.3621826171875,0.11291270703077316,0.14786486327648163,0.3696112036705017,0.3696112036705017,0.00019999998606571185
1,1090,0.010684184730052948,0.017351049929857254,0.026667460799217224,0.0,0.0,99.3621826171875,0.14173324406147003,0.14384528994560242,0.3572107255458832,0.3572107255458832,0.00019999998558107695
1,1100,0.02261003479361534,0.029193912632763386,0.02633551135659218,0.0,0.0,99.3621826171875,0.13772501051425934,0.1448310762643814,0.35872194170951843,0.35872194170951843,0.00019999998508815774
1,1110,0.010163410566747189,0.016531440429389477,0.025472119450569153,0.0,0.0,99.3621826171875,0.15004631876945496,0.14348295331001282,0.3532353639602661,0.3532353639602661,0.00019999998458695414
1,1120,0.01588067039847374,0.022368845529854298,0.025952700525522232,0.0,0.0,99.3621826171875,0.14501774311065674,0.14470671117305756,0.35513776540756226,0.35513776540756226,0.00019999998407746624
1,1130,0.010168512351810932,0.016559996642172337,0.025565937161445618,0.0,0.0,99.3621826171875,0.14683698117733002,0.14507508277893066,0.35404396057128906,0.35404396057128906,0.00019999998355969394
1,1140,0.01036477368324995,0.016724845860153437,0.025440288707613945,0.0,0.0,99.3621826171875,0.1456398218870163,0.1456504613161087,0.3543548583984375,0.3543548583984375,0.00019999998303363734
1,1150,0.017793620005249977,0.02423130813986063,0.02575075253844261,0.0,0.0,99.3621826171875,0.15411750972270966,0.1440872848033905,0.3508976101875305,0.3508976101875305,0.00019999998249929635
1,1160,0.013652513734996319,0.02003505965694785,0.02553018368780613,0.0,0.0,99.3621826171875,0.14862079918384552,0.14444352686405182,0.35346782207489014,0.35346782207489014,0.00019999998195667103
1,1170,0.017247233539819717,0.023583712987601757,0.02534591779112816,0.0,0.0,99.3621826171875,0.14714722335338593,0.14466339349746704,0.3540946841239929,0.3540946841239929,0.0001999999814057613
1,1180,0.010914893820881844,0.01713439356535673,0.02487799897789955,0.0,0.0,99.3621826171875,0.14558561146259308,0.14486627280712128,0.3547740578651428,0.3547740578651428,0.0001999999808465673
1,1190,0.00991770625114441,0.0161550329066813,0.02494930662214756,0.0,0.0,99.3621826171875,0.1458321213722229,0.1447213888168335,0.3547232449054718,0.3547232449054718,0.0001999999802790889
1,1200,0.025726865977048874,0.03185552451759577,0.024514634162187576,0.0,0.0,99.3621826171875,0.13431264460086823,0.14714723825454712,0.35927003622055054,0.35927003622055054,0.00019999997970332614
1,1210,0.010230743326246738,0.016449598595499992,0.024875421077013016,0.0,0.0,99.3621826171875,0.1388590931892395,0.1462649255990982,0.35743799805641174,0.35743799805641174,0.00019999997911927906
1,1220,0.009703907184302807,0.015714117791503668,0.024040842428803444,0.0,0.0,99.3621826171875,0.1502189338207245,0.14488424360752106,0.35244840383529663,0.35244840383529663,0.00019999997852694762
1,1230,0.017226871103048325,0.023248227313160896,0.024085424840450287,0.0,0.0,99.3621826171875,0.13873960077762604,0.14691154658794403,0.35717442631721497,0.35717442631721497,0.00019999997792633184
1,1240,0.010587354190647602,0.016538557596504688,0.023804813623428345,0.0,0.0,99.3621826171875,0.1373179852962494,0.14757688343524933,0.35755255818367004,0.35755255818367004,0.00019999997731743165
1,1250,0.010991733521223068,0.016939022578299046,0.02378915622830391,0.0,0.0,99.3621826171875,0.1607895791530609,0.1435638964176178,0.34782326221466064,0.34782326221466064,0.00019999997670024718
1,1260,0.009954520501196384,0.015878817532211542,0.02369718812406063,0.0,0.0,99.3621826171875,0.1591663360595703,0.14419996738433838,0.34831684827804565,0.34831684827804565,0.00019999997607477832
1,1270,0.01031606923788786,0.016265983693301678,0.023799657821655273,0.0,0.0,99.3621826171875,0.15628254413604736,0.14426611363887787,0.3497256636619568,0.3497256636619568,0.0001999999754410251
1,1280,0.03284088894724846,0.03902034182101488,0.02471781149506569,0.0,0.0,99.3621826171875,0.1339411586523056,0.14704731106758118,0.3595057725906372,0.3595057725906372,0.00019999997479898756
1,1290,0.011879094876348972,0.01800783909857273,0.024514976888895035,0.0,0.0,99.3621826171875,0.13003677129745483,0.14656464755535126,0.36169928312301636,0.36169928312301636,0.0001999999741486656
1,1300,0.011727170087397099,0.017642555758357048,0.023661542683839798,0.0,0.0,99.3621826171875,0.1289444863796234,0.14630438387393951,0.36237555742263794,0.36237555742263794,0.00019999997349005934
1,1310,0.014269901439547539,0.020150090102106333,0.023520754650235176,0.0,0.0,99.3621826171875,0.12187282741069794,0.14694905281066895,0.36558905243873596,0.36558905243873596,0.0001999999728231687
1,1320,0.011358160525560379,0.01735731726512313,0.023996626958251,0.0,0.0,99.3621826171875,0.12044200301170349,0.14648203551769257,0.36653798818588257,0.36653798818588257,0.00019999997214799375
1,1330,0.011188467964529991,0.016991459298878908,0.023211965337395668,0.0,0.0,99.3621826171875,0.15491479635238647,0.14157043397426605,0.35175737738609314,0.35175737738609314,0.0001999999714645344
1,1340,0.009487741626799107,0.015375904273241758,0.023552650585770607,0.0,0.0,99.3621826171875,0.15773436427116394,0.14143402874469757,0.35041579604148865,0.35041579604148865,0.0001999999707727907
1,1350,0.019689027220010757,0.025828102603554726,0.024556301534175873,0.0,0.0,99.3621826171875,0.14500030875205994,0.142332062125206,0.35633382201194763,0.35633382201194763,0.00019999997007276267
1,1360,0.01139161642640829,0.017026870045810938,0.022541014477610588,0.0,0.0,99.3621826171875,0.14833280444145203,0.14205265045166016,0.3548072576522827,0.3548072576522827,0.00019999996936445036
1,1370,0.018050480633974075,0.023807454388588667,0.023027895018458366,0.0,0.0,99.3621826171875,0.13814888894557953,0.14416976273059845,0.358840674161911,0.358840674161911,0.00019999996864785352
1,1380,0.02059614285826683,0.026538005098700523,0.02376744896173477,0.0,0.0,99.3621826171875,0.1250290721654892,0.14523346722126007,0.36486873030662537,0.36486873030662537,0.0001999999679229722
1,1390,0.0143869798630476,0.02030282560735941,0.023663382977247238,0.0,0.0,99.3621826171875,0.11844335496425629,0.14580363035202026,0.36787649989128113,0.36787649989128113,0.00019999996718980656
1,1400,0.016046026721596718,0.021694784052670002,0.022595029324293137,0.0,0.0,99.3621826171875,0.12391103804111481,0.14624449610710144,0.3649222254753113,0.3649222254753113,0.00019999996644835656
1,1410,0.01214661169797182,0.01785994414240122,0.02285332977771759,0.0,0.0,99.3621826171875,0.12314286082983017,0.14560455083847046,0.3656262755393982,0.3656262755393982,0.00019999996569862224
1,1420,0.013760250993072987,0.01934229303151369,0.022328168153762817,0.0,0.0,99.3621826171875,0.12922032177448273,0.14475120604038239,0.36301422119140625,0.36301422119140625,0.00019999996494060352
1,1430,0.009462527930736542,0.014873223379254341,0.021642781794071198,0.0,0.0,99.3621826171875,0.1464662253856659,0.14336633682250977,0.355083703994751,0.355083703994751,0.00019999996417430048
1,1440,0.01097078900784254,0.016534809954464436,0.02225608378648758,0.0,0.0,99.3621826171875,0.15132223069667816,0.1434471607208252,0.3526152968406677,0.3526152968406677,0.0001999999633997131
1,1450,0.01154293492436409,0.01703829877078533,0.021981455385684967,0.0,0.0,99.3621826171875,0.15938927233219147,0.1421647071838379,0.3492230176925659,0.3492230176925659,0.00019999996261684132
1,1460,0.015667537227272987,0.02121371030807495,0.022184692323207855,0.0,0.0,99.3621826171875,0.15390926599502563,0.14329451322555542,0.3513981103897095,0.3513981103897095,0.0001999999618256852
1,1470,0.009456422179937363,0.014898852445185184,0.021769721060991287,0.0,0.0,99.3621826171875,0.15879395604133606,0.14245712757110596,0.3493744730949402,0.3493744730949402,0.00019999996102624474
1,1480,0.014226336032152176,0.01949445530772209,0.021072477102279663,0.0,0.0,99.3621826171875,0.1499185413122177,0.14389021694660187,0.3530956208705902,0.3530956208705902,0.00019999996021851995
1,1490,0.010257363319396973,0.015488827601075172,0.0209258571267128,0.0,0.0,99.3621826171875,0.14732834696769714,0.1449064314365387,0.3538826107978821,0.3538826107978821,0.0001999999594025108
1,1500,0.012850256636738777,0.018051854334771633,0.020806390792131424,0.0,0.0,99.3621826171875,0.14372463524341583,0.14603032171726227,0.35512250661849976,0.35512250661849976,0.00019999995857821728
1,1510,0.010750933550298214,0.0160200372338295,0.021076414734125137,0.0,0.0,99.3621826171875,0.1512456238269806,0.14525088667869568,0.35175174474716187,0.35175174474716187,0.00019999995774563946
1,1520,0.013914845883846283,0.01916094869375229,0.020984411239624023,0.0,0.0,99.3621826171875,0.14327725768089294,0.14679735898971558,0.35496267676353455,0.35496267676353455,0.00019999995690477728
1,1530,0.01131647452712059,0.016542721539735794,0.020904988050460815,0.0,0.0,99.3621826171875,0.14836564660072327,0.14546620845794678,0.3530840575695038,0.3530840575695038,0.00019999995605563073
1,1540,0.02683614194393158,0.03212657477706671,0.021161731332540512,0.0,0.0,99.3621826171875,0.12334566563367844,0.14891882240772247,0.36386775970458984,0.36386775970458984,0.00019999995519819983
