epoch,step,recon_loss,lr
1,10,0.9229568481445312,1.9900000000000002e-07
1,20,0.9221207916736603,2.9799999999999994e-07
1,30,0.9145613178610801,3.969999999999998e-07
1,40,0.9062585517764092,4.959999999999999e-07
1,50,0.8981246322393417,5.949999999999999e-07
1,60,0.8871033251285553,6.939999999999998e-07
1,70,0.8710949301719666,7.93e-07
1,80,0.8571641519665718,8.920000000000001e-07
1,90,0.8379446566104889,9.909999999999995e-07
1,100,0.8151483118534089,1.0899999999999997e-06
1,110,0.7875262022018432,1.1890000000000002e-06
1,120,0.7564631164073944,1.288e-06
1,130,0.7218327850103379,1.3869999999999996e-06
1,140,0.6841548159718513,1.4859999999999994e-06
1,150,0.6449146807193756,1.5849999999999994e-06
1,160,0.6079855889081955,1.6839999999999997e-06
1,170,0.5721144005656242,1.782999999999999e-06
1,180,0.5388915672898292,1.8819999999999987e-06
1,190,0.5055481716990471,1.9809999999999998e-06
1,200,0.47282174080610273,2.079999999999999e-06
1,210,0.44206055253744125,2.179e-06
1,220,0.41021555438637736,2.2779999999999988e-06
1,230,0.3798480436205864,2.3769999999999986e-06
1,240,0.3498824514448643,2.4759999999999984e-06
1,250,0.3208896182477474,2.574999999999998e-06
1,260,0.2945924162864685,2.6739999999999976e-06
1,270,0.2694545216858387,2.772999999999997e-06
1,280,0.24719056449830532,2.871999999999997e-06
1,290,0.22628921680152417,2.9709999999999966e-06
1,300,0.20819625705480577,3.069999999999996e-06
1,310,0.19153432585299016,3.168999999999996e-06
1,320,0.17736967392265796,3.2679999999999952e-06
1,330,0.1656993877142668,3.366999999999995e-06
1,340,0.15529253333806992,3.465999999999996e-06
1,350,0.1465060219168663,3.5649999999999947e-06
1,360,0.1381395235657692,3.6639999999999953e-06
1,370,0.13088023327291012,3.7629999999999956e-06
1,380,0.12540315594524143,3.861999999999997e-06
1,390,0.12048187367618084,3.960999999999998e-06
1,400,0.11503336057066918,4.059999999999999e-06
1,410,0.11025494076311587,4.1589999999999995e-06
1,420,0.10677255783230066,4.258e-06
1,430,0.10268576052039861,4.356999999999998e-06
1,440,0.09940603990107776,4.4559999999999985e-06
1,450,0.09603670910000801,4.555e-06
1,460,0.0936627633869648,4.654e-06
1,470,0.09084284286946058,4.752999999999998e-06
1,480,0.08812771067023277,4.8519999999999995e-06
